,Never,Rarely,Sometimes,Frequently,Always,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
695,0.059,0.104,0.17,0.22,0.447,3.0,2.0,0.10800000000000001,0.40700000000000003,0.312,0.172,20257,0.03,1.0233958435058594,0.087,0.0068618255417880235,9.87313027595399e-05
696,0.037,0.192,0.283,0.206,0.283,4.0,5.0,0.158,0.38299999999999995,0.32,0.139,37689,0.035,0.8986410522460937,0.126,0.04632651436758736,0.0002653294064581177
697,0.068,0.06,0.141,0.228,0.501,1.0,1.0,0.10800000000000001,0.342,0.341,0.209,118302,0.033,1.0316573333740235,0.09699999999999999,0.009103819039407619,0.0004395530084022248
698,0.122,0.073,0.112,0.226,0.466,3.0,2.0,0.084,0.444,0.304,0.168,26225,0.035,0.9432806396484374,0.113,0.0035843660629170638,0.00019065776930409913
699,0.088,0.033,0.132,0.285,0.462,6.0,3.0,0.138,0.441,0.255,0.166,32399,0.027000000000000003,0.9604109954833985,0.113,0.010802802555634433,0.0001234606006358221
700,0.067,0.089,0.118,0.261,0.465,8.0,4.0,0.17800000000000002,0.462,0.245,0.114,10577,0.040999999999999995,0.7694256591796875,0.165,0.003970880211780278,9.454476694714947e-05
701,0.049,0.061,0.13,0.214,0.546,7.0,8.0,0.268,0.33799999999999997,0.257,0.138,33351,0.026000000000000002,0.9825399017333984,0.113,0.007256154238253726,0.0006296662768732571
702,0.083,0.1,0.168,0.277,0.371,1.0,1.0,0.094,0.402,0.28800000000000003,0.21600000000000003,49458,0.036000000000000004,1.238367156982422,0.09300000000000001,0.009260382546807392,0.0005863561001253589
703,0.175,0.083,0.101,0.204,0.437,6.0,3.0,0.091,0.43799999999999994,0.275,0.196,26559,0.028999999999999998,1.056823501586914,0.096,0.012500470650250386,0.001317820701080613
704,0.109,0.074,0.118,0.149,0.55,4.0,5.0,0.098,0.418,0.307,0.177,43475,0.027999999999999997,1.0363954925537109,0.095,0.004945370902817711,0.00011500862564692352
705,0.095,0.109,0.124,0.197,0.475,3.0,2.0,0.107,0.34600000000000003,0.305,0.243,114135,0.039,0.79684814453125,0.215,0.005519779208831647,0.00046436237788583694
706,0.01,0.105,0.086,0.25,0.55,5.0,8.0,0.1,0.392,0.28600000000000003,0.222,42736,0.024,1.1085096740722655,0.059000000000000004,0.014414077124672407,0.00028079371022089104
707,0.03,0.097,0.094,0.252,0.528,3.0,2.0,0.188,0.35200000000000004,0.268,0.192,206341,0.031,0.9681517791748047,0.096,0.022564589684066667,0.0003877077265303551
708,0.161,0.041,0.048,0.237,0.514,6.0,3.0,0.174,0.43,0.28,0.11599999999999999,23102,0.047,0.8417481231689453,0.135,0.009436412431824085,0.00030300406891178253
709,0.053,0.086,0.154,0.233,0.474,1.0,1.0,0.09699999999999999,0.3,0.307,0.295,78522,0.032,1.1214398193359374,0.106,0.00850716996510532,0.0005858230814294083
710,0.077,0.089,0.147,0.212,0.474,6.0,6.0,0.113,0.442,0.295,0.15,16346,0.035,0.9604283142089843,0.125,0.0037929768750764713,0.0001223540927444023
711,0.07,0.082,0.104,0.199,0.545,6.0,4.0,0.11800000000000001,0.428,0.256,0.198,22758,0.034,1.168318405151367,0.092,0.009139643202390368,0.0004833465155110291
712,0.142,0.114,0.128,0.217,0.399,7.0,9.0,0.126,0.40299999999999997,0.327,0.14400000000000002,19974,0.032,0.954770278930664,0.096,0.007009111845399018,5.006508460999299e-05
713,0.09,0.1,0.204,0.255,0.351,6.0,6.0,0.091,0.397,0.33799999999999997,0.174,33659,0.025,1.0738497161865235,0.09300000000000001,0.0058528179684482606,8.912920764134407e-05
714,0.053,0.108,0.133,0.311,0.393,4.0,3.0,0.13,0.406,0.293,0.171,65769,0.037000000000000005,0.824565658569336,0.16,0.010810564247593852,0.00048655141480028586
715,0.099,0.027,0.081,0.235,0.558,6.0,6.0,0.12300000000000001,0.41700000000000004,0.312,0.14800000000000002,31922,0.040999999999999995,0.9010882568359375,0.135,0.007518325919428607,0.0011590752459119103
716,0.07,0.051,0.049,0.234,0.596,1.0,1.0,0.036000000000000004,0.153,0.233,0.578,338011,0.025,1.8694136047363281,0.042,0.0073222469091242595,0.0003313501631603705
717,0.068,0.04,0.166,0.306,0.42,1.0,1.0,0.062,0.32799999999999996,0.306,0.303,78168,0.027999999999999997,1.3521182250976562,0.052000000000000005,0.007854876675877597,0.00048613243270903696
718,0.094,0.084,0.205,0.258,0.359,1.0,1.0,0.11,0.401,0.316,0.174,40515,0.032,1.1154693603515624,0.08199999999999999,0.0070097494755029,0.0005923731951129211
719,0.054,0.052,0.113,0.257,0.523,1.0,1.0,0.066,0.272,0.298,0.363,170311,0.027000000000000003,1.4896124267578126,0.049,0.010304677912759599,0.0007104649729025136
720,0.183,0.148,0.125,0.111,0.434,4.0,3.0,0.10400000000000001,0.439,0.29100000000000004,0.166,47972,0.033,0.8555287170410156,0.129,0.007587759526390394,0.0003752188776786459
721,0.008,0.083,0.183,0.301,0.426,3.0,2.0,0.111,0.365,0.312,0.212,82544,0.04,0.9380564880371094,0.122,0.009752374491180462,0.0008116883116883117
722,0.15,0.182,0.053,0.199,0.416,6.0,5.0,0.09,0.42,0.3,0.19,36520,0.033,0.9470294952392578,0.09699999999999999,0.003258488499452355,8.214676889375685e-05
723,0.097,0.098,0.105,0.388,0.312,4.0,5.0,0.134,0.435,0.275,0.155,44231,0.026000000000000002,1.0321953582763672,0.10099999999999999,0.012457326309601863,0.00011304288847188624
724,0.186,0.1,0.065,0.328,0.321,1.0,1.0,0.11800000000000001,0.423,0.311,0.149,33562,0.037000000000000005,1.1342485809326173,0.08800000000000001,0.005959120433823967,5.9591204338239674e-05
725,0.141,0.139,0.157,0.235,0.328,6.0,6.0,0.152,0.47200000000000003,0.27,0.106,20436,0.03,0.8582015991210937,0.125,0.004208259933450773,0.0
726,0.083,0.219,0.218,0.225,0.255,6.0,3.0,0.099,0.423,0.299,0.179,32308,0.034,0.9264279937744141,0.11599999999999999,0.004611860839420577,6.19041723412158e-05
727,0.095,0.105,0.172,0.308,0.319,6.0,5.0,0.146,0.45899999999999996,0.285,0.111,27735,0.033,0.9549612426757812,0.11599999999999999,0.0075716603569497025,0.0005047773571299802
728,0.057,0.094,0.1,0.192,0.557,1.0,1.0,0.08,0.31,0.292,0.318,158167,0.027000000000000003,1.291754150390625,0.06,0.010526848204745616,0.0007966263506293981
729,0.158,0.125,0.121,0.259,0.338,5.0,8.0,0.11699999999999999,0.358,0.36,0.16399999999999998,36594,0.031,0.8462779998779297,0.127,0.0034705142919604307,0.0
730,0.073,0.147,0.089,0.195,0.496,4.0,5.0,0.145,0.35200000000000004,0.276,0.22699999999999998,79456,0.027999999999999997,1.1225332641601562,0.09,0.010483789770438985,0.0001636125654450262
731,0.059,0.082,0.171,0.236,0.452,6.0,6.0,0.363,0.324,0.209,0.10400000000000001,39614,0.027999999999999997,1.2278667449951173,0.075,0.013656788004240925,0.0002524360074721058
732,0.043,0.057,0.088,0.219,0.592,1.0,1.0,0.11900000000000001,0.35,0.31,0.221,485493,0.049,0.9941510009765625,0.145,0.014494544720521202,0.0005870321508240077
733,0.084,0.075,0.168,0.206,0.466,3.0,2.0,0.11699999999999999,0.39299999999999996,0.311,0.179,109888,0.043,0.9793463897705078,0.134,0.007471243447874199,0.00026390506697728596
734,0.092,0.117,0.109,0.191,0.491,6.0,5.0,0.115,0.434,0.29600000000000004,0.155,45370,0.036000000000000004,0.9764653015136718,0.105,0.007185364778487987,0.0006171478950848579
735,0.062,0.084,0.15,0.145,0.559,1.0,1.0,0.11900000000000001,0.39,0.311,0.18,129569,0.037000000000000005,0.939739990234375,0.131,0.00654477537065193,0.0005788421613194514
736,0.051,0.053,0.116,0.232,0.548,1.0,1.0,0.14300000000000002,0.28,0.273,0.304,964582,0.033,0.8800701141357422,0.152,0.015261532974905193,0.0007941263676908754
737,0.12,0.103,0.159,0.229,0.389,6.0,5.0,0.152,0.39,0.253,0.205,46258,0.031,0.9319297790527343,0.109,0.015975615028751784,0.0004755934108694712
738,0.041,0.064,0.123,0.223,0.55,7.0,9.0,0.145,0.43200000000000005,0.289,0.134,10255,0.026000000000000002,0.9846920013427735,0.109,0.004095563139931741,0.0
739,0.054,0.125,0.253,0.226,0.343,6.0,5.0,0.145,0.425,0.303,0.127,35516,0.039,0.931287612915039,0.13,0.0072924878927807186,5.631264782070053e-05
740,0.037,0.037,0.094,0.242,0.591,3.0,2.0,0.078,0.21899999999999997,0.247,0.456,148431,0.033,0.92182861328125,0.20800000000000002,0.004567778968005335,0.00022232552499141015
741,0.07,0.116,0.168,0.156,0.49,6.0,3.0,0.105,0.413,0.301,0.18100000000000002,38338,0.031,0.943575668334961,0.121,0.00881631801345923,0.0005738431843079972
742,0.06,0.131,0.136,0.188,0.485,1.0,1.0,0.12300000000000001,0.4,0.308,0.16899999999999998,70489,0.031,1.1006126403808594,0.08900000000000001,0.0060151229269815145,0.0004965313736895119
743,0.102,0.153,0.092,0.338,0.316,1.0,1.0,0.145,0.442,0.301,0.11199999999999999,13984,0.040999999999999995,1.0666470336914062,0.095,0.007866132723112129,0.0007866132723112128
744,0.057,0.11,0.135,0.197,0.5,6.0,5.0,0.159,0.40700000000000003,0.292,0.14300000000000002,47744,0.031,1.0583682250976563,0.078,0.013153485254691689,0.0006074061662198391
745,0.06,0.078,0.18,0.223,0.459,1.0,1.0,0.12300000000000001,0.456,0.28300000000000003,0.13699999999999998,5875,0.035,1.0117500305175782,0.096,0.007659574468085106,0.0006808510638297873
746,0.096,0.086,0.073,0.315,0.43,6.0,4.0,0.16699999999999998,0.451,0.259,0.12300000000000001,19646,0.035,0.831889877319336,0.141,0.00829685432149038,0.001323424615697852
747,0.094,0.038,0.087,0.282,0.5,3.0,2.0,0.14800000000000002,0.426,0.299,0.126,20799,0.04,0.9265841674804688,0.12,0.0037501802971296695,4.807923457858551e-05
748,0.116,0.111,0.174,0.195,0.405,6.0,4.0,0.131,0.434,0.312,0.122,16937,0.038,0.8947706604003907,0.151,0.0030111590010037195,5.904233335301411e-05
749,0.01,0.109,0.087,0.252,0.542,6.0,6.0,0.106,0.47,0.275,0.149,19169,0.033,0.9356266021728515,0.121,0.009442328759977046,0.0006781783087276332
750,0.052,0.089,0.163,0.2,0.495,8.0,5.0,0.128,0.426,0.308,0.13699999999999998,12389,0.033,0.9090719604492188,0.094,0.003309387359754621,0.0
751,0.05,0.1,0.108,0.231,0.512,1.0,1.0,0.069,0.345,0.304,0.282,170389,0.037000000000000005,1.2854539489746093,0.081,0.0067727376767279576,0.0002406258619981337
752,0.132,0.056,0.115,0.226,0.472,2.0,2.0,0.067,0.384,0.341,0.207,25427,0.027000000000000003,1.1877571105957032,0.086,0.0060565540567113696,0.0
753,0.135,0.219,0.171,0.253,0.223,6.0,4.0,0.11800000000000001,0.47,0.287,0.125,12353,0.031,0.9100092315673828,0.11199999999999999,0.0059094956690682425,8.095199546668825e-05
754,0.075,0.162,0.204,0.194,0.366,1.0,1.0,0.10800000000000001,0.43799999999999994,0.293,0.161,37576,0.035,1.112484130859375,0.105,0.005908026399829678,0.00021290185224611454
755,0.128,0.13,0.228,0.179,0.336,6.0,6.0,0.132,0.425,0.3,0.14300000000000002,24665,0.037000000000000005,0.8764080047607422,0.133,0.005351712953577945,0.00016217311980539224
756,0.054,0.074,0.15,0.294,0.429,6.0,4.0,0.106,0.435,0.278,0.18100000000000002,28324,0.033,1.0625162506103516,0.091,0.006566869086287248,0.00024714023443016524
757,0.133,0.118,0.063,0.279,0.408,6.0,4.0,0.154,0.46,0.256,0.13,16581,0.027000000000000003,0.9436624908447265,0.11,0.006754719256980882,0.0002412399734636029
758,0.031,0.04,0.102,0.228,0.598,2.0,2.0,0.11599999999999999,0.307,0.28600000000000003,0.292,271826,0.036000000000000004,0.9351580047607422,0.153,0.011338135424867378,0.0003090212120989162
759,0.036,0.073,0.168,0.263,0.46,1.0,1.0,0.161,0.442,0.278,0.11900000000000001,23873,0.036000000000000004,0.877709732055664,0.136,0.010388304779457964,0.0004607715829598291
760,0.16,0.057,0.177,0.193,0.413,1.0,1.0,0.12,0.42700000000000005,0.259,0.19399999999999998,44729,0.028999999999999998,1.0378533935546874,0.10099999999999999,0.018466766527308904,0.0007601332468868072
761,0.017,0.134,0.104,0.216,0.529,8.0,7.0,0.099,0.449,0.303,0.149,20277,0.031,1.0271794891357422,0.087,0.005572816491591458,0.00014795088030773783
762,0.177,0.151,0.088,0.219,0.365,6.0,4.0,0.159,0.42100000000000004,0.312,0.10800000000000001,22995,0.043,0.9372407531738282,0.133,0.007088497499456403,0.00034790171776473145
763,0.04,0.089,0.17,0.169,0.532,7.0,8.0,0.099,0.38299999999999995,0.312,0.20600000000000002,34594,0.027000000000000003,1.0317093658447265,0.086,0.005636815632768688,8.672024050413367e-05
764,0.127,0.071,0.077,0.207,0.517,3.0,2.0,0.113,0.447,0.332,0.10800000000000001,20669,0.043,0.9263758850097656,0.14400000000000002,0.0037253858435337944,4.8381634331607724e-05
765,0.089,0.125,0.209,0.234,0.344,8.0,4.0,0.16899999999999998,0.486,0.24600000000000002,0.099,10751,0.033,0.9108769989013672,0.145,0.004185657148172263,0.0
766,0.093,0.083,0.102,0.204,0.518,3.0,2.0,0.083,0.25,0.29,0.377,195732,0.028999999999999998,0.8891126251220703,0.161,0.005558620971532504,6.130831953896144e-05
767,0.033,0.082,0.089,0.444,0.352,6.0,4.0,0.11599999999999999,0.41100000000000003,0.243,0.23,15148,0.027000000000000003,1.2142250061035156,0.078,0.006865592817533668,0.00039609189331925006
768,0.095,0.053,0.106,0.178,0.569,1.0,1.0,0.114,0.48,0.237,0.16899999999999998,7054,0.033,0.934897689819336,0.096,0.007088176920895945,0.0
769,0.07,0.039,0.115,0.234,0.542,2.0,2.0,0.10300000000000001,0.325,0.31,0.263,181451,0.031,0.8956211090087891,0.14400000000000002,0.009269720199943786,6.613355671779158e-05
770,0.113,0.105,0.134,0.223,0.426,3.0,2.0,0.09699999999999999,0.442,0.32799999999999996,0.134,15498,0.052000000000000005,0.8803478240966797,0.122,0.002258355916892502,0.0
771,0.118,0.064,0.102,0.25,0.466,3.0,2.0,0.11900000000000001,0.322,0.314,0.245,107038,0.043,0.8345106506347656,0.20800000000000002,0.004269511762177918,0.00010276724154038753
772,0.07,0.11,0.237,0.202,0.381,6.0,5.0,0.11699999999999999,0.425,0.27399999999999997,0.184,30996,0.031,1.0391724395751953,0.109,0.005129694154084398,9.678668215253581e-05
773,0.079,0.115,0.092,0.223,0.492,8.0,7.0,0.085,0.43200000000000005,0.295,0.18899999999999997,8265,0.03,1.112675094604492,0.094,0.0024198427102238356,0.00012099213551119177
774,0.045,0.038,0.117,0.252,0.548,2.0,2.0,0.07,0.314,0.32,0.29600000000000004,62998,0.028999999999999998,1.3823004150390625,0.063,0.0077780246991968,0.0005079526334169339
775,0.097,0.074,0.062,0.356,0.411,1.0,1.0,0.154,0.436,0.27699999999999997,0.132,28036,0.033,0.90160888671875,0.121,0.003816521615066343,3.5668426309031246e-05
776,0.162,0.09,0.138,0.261,0.348,5.0,8.0,0.132,0.38,0.305,0.182,65884,0.036000000000000004,0.831091537475586,0.152,0.008924776880577986,0.00013660372776394875
777,0.205,0.05,0.077,0.337,0.332,2.0,2.0,0.08900000000000001,0.4,0.33,0.18100000000000002,28296,0.027000000000000003,1.0697537231445313,0.07400000000000001,0.00515973989256432,7.068136839129205e-05
778,0.056,0.177,0.194,0.189,0.384,6.0,6.0,0.114,0.414,0.305,0.168,24102,0.027000000000000003,1.011767349243164,0.10300000000000001,0.014272674466849223,0.00041490332752468673
779,0.061,0.186,0.132,0.16,0.46,2.0,2.0,0.073,0.397,0.321,0.209,33964,0.028999999999999998,1.1688737487792968,0.077,0.004239783299964668,0.00017665763749852786
780,0.073,0.128,0.128,0.307,0.364,8.0,7.0,0.057999999999999996,0.431,0.35700000000000004,0.154,7152,0.024,0.9380329132080079,0.107,0.002796420581655481,0.0
781,0.148,0.11,0.15,0.311,0.281,9.0,12.0,0.059000000000000004,0.391,0.373,0.177,3602,0.017,0.8637371063232422,0.125,0.004441976679622432,0.0
782,0.138,0.049,0.132,0.212,0.469,6.0,6.0,0.12300000000000001,0.389,0.302,0.185,13687,0.035,0.9099292755126953,0.13,0.010886242419814422,0.0002922481186527362
783,0.044,0.11,0.239,0.193,0.413,7.0,9.0,0.091,0.37,0.36700000000000005,0.171,12426,0.036000000000000004,0.6742278289794922,0.193,0.003219056816352809,0.00024142926122646064
784,0.224,0.073,0.194,0.187,0.322,8.0,7.0,0.102,0.401,0.35200000000000004,0.146,5496,0.025,0.8606954193115235,0.109,0.005094614264919942,0.0001819505094614265
785,0.098,0.067,0.13,0.2,0.504,2.0,2.0,0.061,0.363,0.349,0.226,25645,0.03,1.132929916381836,0.078,0.005420159875219341,3.899395593682979e-05
786,0.032,0.053,0.18,0.289,0.447,3.0,2.0,0.087,0.302,0.325,0.28600000000000003,131228,0.032,0.9709255981445313,0.13699999999999998,0.02273904959307465,0.00047246014570061267
787,0.09,0.08,0.1,0.197,0.533,6.0,5.0,0.057,0.32299999999999995,0.37200000000000005,0.248,26234,0.024,1.035076904296875,0.087,0.008691011664252497,7.623694442326752e-05
788,0.048,0.062,0.197,0.268,0.424,3.0,2.0,0.038,0.32299999999999995,0.335,0.303,25062,0.023,1.0877246856689453,0.067,0.007461495491181869,0.0002793073178517277
789,0.021,0.124,0.087,0.394,0.373,6.0,6.0,0.059000000000000004,0.389,0.34600000000000003,0.20600000000000002,21175,0.027999999999999997,1.0986781311035156,0.095,0.005100354191263282,4.722550177095632e-05
790,0.183,0.062,0.26,0.207,0.288,7.0,8.0,0.222,0.295,0.287,0.196,19620,0.021,0.9230022430419922,0.102,0.09087665647298675,0.0006116207951070336
791,0.052,0.094,0.208,0.23,0.417,8.0,7.0,0.073,0.37799999999999995,0.374,0.175,14439,0.032,0.9235199737548828,0.105,0.007687512985663827,0.00013851374748943831
792,0.212,0.117,0.213,0.153,0.304,9.0,10.0,0.06,0.364,0.381,0.195,9668,0.026000000000000002,0.9223388671875,0.115,0.008378154737277616,0.0002068680182043856
793,0.153,0.11,0.241,0.139,0.358,7.0,11.0,0.065,0.363,0.35,0.222,20165,0.019,0.993075180053711,0.08199999999999999,0.008727994049094967,4.9590875278948676e-05
794,0.341,0.07,0.124,0.238,0.227,6.0,6.0,0.11800000000000001,0.379,0.307,0.196,12836,0.027999999999999997,0.8687042236328125,0.14300000000000002,0.0033499532564661887,7.79058896852602e-05
795,0.026,0.096,0.142,0.355,0.381,6.0,6.0,0.051,0.359,0.36,0.23,18627,0.025,1.1492063903808594,0.078,0.006388575723412251,5.368551028077522e-05
796,0.061,0.365,0.146,0.213,0.215,5.0,8.0,0.069,0.308,0.396,0.22699999999999998,42450,0.027000000000000003,0.8832170867919922,0.085,0.013616018845700824,0.0004004711425206125
797,0.183,0.105,0.221,0.182,0.309,6.0,6.0,0.07400000000000001,0.359,0.35200000000000004,0.214,11235,0.025,0.9691620635986328,0.102,0.008633733867378727,8.900756564307967e-05
798,0.075,0.136,0.197,0.236,0.356,6.0,6.0,0.077,0.435,0.318,0.16899999999999998,11933,0.028999999999999998,0.9725597381591797,0.085,0.004190061174893153,0.0
799,0.078,0.167,0.143,0.194,0.418,6.0,6.0,0.109,0.414,0.308,0.16899999999999998,9395,0.028999999999999998,0.9336806488037109,0.11699999999999999,0.018946248004257583,0.00031931878658861094
800,0.224,0.035,0.112,0.189,0.441,7.0,8.0,0.065,0.341,0.368,0.226,16016,0.027999999999999997,0.9250408172607422,0.10300000000000001,0.010614385614385614,6.243756243756244e-05
801,0.123,0.084,0.137,0.284,0.371,8.0,7.0,0.08800000000000001,0.436,0.305,0.172,17549,0.037000000000000005,0.8611160278320312,0.11,0.005413413869736167,0.00017094991167587896
802,0.092,0.13,0.079,0.269,0.43,4.0,5.0,0.08900000000000001,0.37200000000000005,0.348,0.191,46429,0.037000000000000005,0.9200414276123047,0.131,0.0065476318680135264,6.461478817118611e-05
803,0.089,0.045,0.141,0.064,0.66,7.0,11.0,0.222,0.36,0.29,0.128,16820,0.036000000000000004,0.93965087890625,0.125,0.04221165279429251,0.000178359096313912
804,0.036,0.102,0.118,0.26,0.485,2.0,2.0,0.047,0.18,0.28,0.494,93453,0.02,1.5780575561523438,0.043,0.018907900227922058,0.00037451981209806
805,0.038,0.101,0.249,0.201,0.411,9.0,8.0,0.168,0.33799999999999997,0.289,0.205,9000,0.028999999999999998,0.9246525573730469,0.115,0.0054444444444444445,0.00011111111111111112
806,0.248,0.132,0.258,0.068,0.294,9.0,12.0,0.113,0.376,0.276,0.235,7870,0.022000000000000002,0.72601806640625,0.183,0.002668360864040661,0.0
807,0.035,0.137,0.137,0.408,0.283,6.0,6.0,0.087,0.431,0.316,0.166,17011,0.024,1.1340301513671875,0.086,0.005114337781435541,5.878549174063841e-05
808,0.135,0.081,0.109,0.122,0.553,5.0,8.0,0.084,0.32799999999999996,0.382,0.205,38967,0.04,0.8663581848144531,0.149,0.003541458156901994,5.132548053481151e-05
809,0.276,0.027,0.091,0.173,0.433,7.0,8.0,0.042,0.281,0.364,0.313,17258,0.028999999999999998,1.0712540435791016,0.07,0.021671109050874958,0.00023177656738903696
810,0.037,0.155,0.189,0.189,0.43,3.0,2.0,0.076,0.33,0.29,0.305,97311,0.026000000000000002,1.0109049224853515,0.107,0.015445324783426334,0.0002980135853089579
811,0.241,0.083,0.067,0.181,0.428,7.0,9.0,0.095,0.33299999999999996,0.37,0.20199999999999999,9208,0.026000000000000002,0.9001407623291016,0.114,0.019331016507384884,0.00010860121633362293
812,0.054,0.075,0.128,0.349,0.394,6.0,6.0,0.079,0.389,0.33399999999999996,0.198,19650,0.036000000000000004,0.8598055267333984,0.132,0.0039185750636132315,0.0
813,0.063,0.271,0.148,0.25,0.268,7.0,9.0,0.107,0.34,0.353,0.19899999999999998,15642,0.036000000000000004,0.8958370208740234,0.11699999999999999,0.007415931466564378,0.00012786088735455825
814,0.088,0.278,0.187,0.186,0.261,7.0,9.0,0.094,0.36,0.369,0.177,10070,0.023,0.903570785522461,0.11199999999999999,0.021052631578947368,0.00039721946375372393
815,0.048,0.061,0.071,0.209,0.611,8.0,6.0,0.075,0.359,0.373,0.193,6960,0.027999999999999997,0.9788211822509766,0.11599999999999999,0.005028735632183908,0.0
816,0.116,0.141,0.235,0.153,0.354,6.0,6.0,0.063,0.395,0.34,0.201,8888,0.024,0.8989596557617188,0.11199999999999999,0.004275427542754276,0.0
817,0.038,0.042,0.203,0.238,0.48,3.0,2.0,0.057999999999999996,0.308,0.353,0.28,12232,0.027999999999999997,1.1921465301513672,0.055,0.005886200130804447,8.175277959450622e-05
818,0.162,0.073,0.143,0.283,0.34,2.0,2.0,0.07200000000000001,0.386,0.345,0.198,10689,0.03,1.051094512939453,0.08800000000000001,0.01169426513237908,0.0004677706052951633
