,Never,Rarely,Sometimes,Frequently,Always,Always-Freq,Never-Rare-Some,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
10,0.06,0.07,0.058,0.194,0.618,0.812,0.188,1,1,0.178,0.441,0.24,0.142,44428,0.027,0.959842376708984,0.16,0.016048437922031,0.000135049968488
516,0.026,0.096,0.12,0.228,0.53,0.758,0.242,4,5,0.174,0.309,0.287,0.231,44451,0.04,0.774463272094727,0.18,0.022091741468134,0.000877370587838
674,0.036,0.059,0.041,0.222,0.644,0.866,0.136,4,5,0.071,0.36,0.377,0.193,44498,0.044,0.748222885131836,0.115,0.007034024001079,0.000134837520787
1953,0.042,0.031,0.137,0.159,0.631,0.79,0.21,4,3,0.2,0.37,0.3,0.129,44535,0.058,0.704851150512695,0.185,0.016324239362299,0.000898169978668
1552,0.139,0.177,0.119,0.244,0.32,0.564,0.435,5,8,0.122,0.299,0.283,0.295,44573,0.033,0.81172981262207,0.17,0.001682632984094,0
1035,0.04,0.067,0.174,0.217,0.502,0.719,0.281,5,8,0.135,0.415,0.29,0.16,44686,0.046,0.933270797729492,0.181,0.009040862910084,0.000783243073893
760,0.16,0.057,0.177,0.193,0.413,0.606,0.394,1,1,0.12,0.427,0.259,0.194,44729,0.029,1.03785339355469,0.101,0.018466766527309,0.000760133246887
2064,0.037,0.087,0.167,0.262,0.447,0.709,0.291,1,1,0.13,0.415,0.286,0.169,44731,0.034,1.11910598754883,0.096,0.007198587109611,0.000223558605889
1485,0.123,0.12,0.217,0.196,0.344,0.54,0.46,3,2,0.141,0.372,0.264,0.222,44743,0.029,1.02344223022461,0.116,0.002749033368348,2.23498647833181E-05
1939,0.05,0.039,0.145,0.153,0.612,0.765,0.234,5,8,0.197,0.349,0.314,0.139,44829,0.053,0.706036071777344,0.258,0.010662740636642,0.000178455910237
385,0.02,0.089,0.107,0.29,0.494,0.784,0.216,4,5,0.156,0.364,0.271,0.209,44890,0.042,0.717175140380859,0.229,0.021006905769659,0.000846513700156
2275,0.078,0.032,0.103,0.211,0.576,0.787,0.213,4,5,0.136,0.388,0.22,0.255,44923,0.04,0.966133499145508,0.12,0.00367295149478,4.4520624179151E-05
644,0.015,0.05,0.147,0.227,0.561,0.788,0.212,1,1,0.09,0.386,0.331,0.194,44926,0.043,0.782725524902344,0.135,0.002915906156791,6.67764768730802E-05
1333,0.162,0.142,0.151,0.209,0.336,0.545,0.455,6,6,0.064,0.302,0.406,0.227,45130,0.06,0.787076187133789,0.112,0.002769776202083,0.0002658985154
2246,0.07,0.06,0.155,0.232,0.483,0.715,0.285,6,5,0.109,0.492,0.23,0.169,45144,0.059,0.856086959838867,0.13,0.006379585326954,8.86053517632465E-05
1032,0.072,0.061,0.136,0.229,0.501,0.73,0.269,2,2,0.132,0.356,0.333,0.179,45210,0.038,1.01804580688477,0.163,0.00705596107056,8.847600088476E-05
3015,0.138,0.163,0.07,0.259,0.37,0.629,0.371,6,6,0.098,0.371,0.332,0.199,45244,0.04,0.847219390869141,0.089,0.005591901688622,6.63071346476881E-05
133,0.062,0.141,0.154,0.346,0.297,0.643,0.357,4,5,0.127,0.442,0.272,0.159,45325,0.035,0.960791549682617,0.155,0.007920573634859,2.20628792057363E-05
448,0.063,0.1,0.116,0.292,0.43,0.722,0.279,6,5,0.218,0.337,0.258,0.187,45328,0.035,0.828022613525391,0.152,0.022635015884222,0.001058948111543
3029,0.062,0.076,0.179,0.266,0.417,0.683,0.317,6,3,0.064,0.341,0.315,0.28,45368,0.035,0.958380737304688,0.117,0.002314406630224,0
734,0.092,0.117,0.109,0.191,0.491,0.682,0.318,6,5,0.115,0.434,0.296,0.155,45370,0.036,0.976465301513672,0.105,0.007185364778488,0.000617147895085
1464,0.021,0.079,0.095,0.217,0.586,0.803,0.195,4,5,0.128,0.312,0.327,0.233,45381,0.06,1.01476226806641,0.201,0.021242370154911,0.000550891342192
2739,0.046,0.073,0.071,0.283,0.526,0.809,0.19,6,6,0.152,0.342,0.342,0.164,45539,0.039,0.889154357910156,0.143,0.006390127143767,0.000109795999034
1947,0.015,0.034,0.116,0.247,0.588,0.835,0.165,2,2,0.165,0.411,0.291,0.133,45591,0.036,0.912316131591797,0.13,0.005615143339694,6.58024610120418E-05
415,0.108,0.191,0.074,0.233,0.394,0.627,0.373,6,5,0.262,0.394,0.22,0.125,45600,0.032,0.676335754394531,0.219,0.032302631578947,0.000482456140351
1249,0.135,0.075,0.119,0.247,0.424,0.671,0.329,6,5,0.117,0.385,0.328,0.17,45605,0.042,0.840277557373047,0.153,0.005481855059752,0.000548185505975
2300,0.117,0.079,0.148,0.129,0.526,0.655,0.344,6,4,0.239,0.404,0.256,0.101,45650,0.029,0.753034057617187,0.199,0.015049288061336,0.000416210295728
2021,0.131,0.089,0.153,0.342,0.285,0.627,0.373,4,5,0.068,0.437,0.306,0.189,45656,0.03,1.09408218383789,0.073,0.004555808656036,0.000109514631155
332,0.06,0.033,0.104,0.227,0.575,0.802,0.197,2,2,0.207,0.366,0.261,0.167,45660,0.041,0.725953598022461,0.197,0.031449846692948,0.000416119141481
2061,0.136,0.117,0.314,0.248,0.186,0.434,0.567,6,3,0.087,0.49,0.263,0.16,45672,0.036,1.03270645141602,0.105,0.002539849360659,2.18952531091259E-05
2951,0.05,0.039,0.069,0.257,0.585,0.842,0.158,2,2,0.095,0.345,0.375,0.185,45723,0.07,0.699087371826172,0.149,0.001946503947685,2.18708308728649E-05
552,0.088,0.116,0.119,0.241,0.436,0.677,0.323,6,5,0.092,0.305,0.373,0.231,45739,0.042,0.932582626342773,0.126,0.003323203393166,0
1918,0.075,0.114,0.105,0.143,0.563,0.706,0.294,6,5,0.162,0.335,0.334,0.169,45756,0.038,0.808008651733398,0.136,0.013003759069849,0.000196695515342
185,0.045,0.019,0.098,0.276,0.562,0.838,0.162,6,6,0.096,0.276,0.44,0.187,45905,0.038,0.848612976074219,0.121,0.002723014922122,2.17841193769742E-05
1802,0.062,0.015,0.028,0.124,0.771,0.895,0.105,7,9,0.1,0.367,0.331,0.202,46091,0.055,0.685901870727539,0.179,0.001605519515741,0
2259,0.084,0.049,0.129,0.171,0.567,0.738,0.262,4,5,0.148,0.518,0.209,0.125,46138,0.047,0.796958465576172,0.133,0.002275781351597,2.16741081104513E-05
1160,0.103,0.046,0.148,0.242,0.461,0.703,0.297,6,3,0.227,0.428,0.228,0.117,46194,0.059,0.694705352783203,0.249,0.025241373338529,0.001255574317011
1071,0.033,0.106,0.068,0.244,0.548,0.792,0.207,6,3,0.108,0.387,0.333,0.172,46233,0.045,1.23995330810547,0.105,0.004044729954794,4.32591439015422E-05
3054,0.073,0.03,0.154,0.284,0.46,0.744,0.257,6,6,0.097,0.373,0.33,0.199,46253,0.03,0.939526596069336,0.109,0.004583486476553,2.1620219229023E-05
737,0.12,0.103,0.159,0.229,0.389,0.618,0.382,6,5,0.152,0.39,0.253,0.205,46258,0.031,0.931929779052734,0.109,0.015975615028752,0.000475593410869
2265,0.035,0.017,0.1,0.199,0.649,0.848,0.152,2,2,0.125,0.465,0.246,0.164,46272,0.037,1.03066741943359,0.089,0.002550138312586,0.00010805670816
1486,0.266,0.093,0.147,0.124,0.371,0.495,0.506,7,9,0.109,0.377,0.297,0.218,46305,0.045,0.896906280517578,0.135,0.006349206349206,8.63837598531476E-05
1327,0.03,0.039,0.138,0.28,0.513,0.793,0.207,4,3,0.057,0.329,0.364,0.25,46340,0.03,0.959317855834961,0.071,0.003733275787656,0.000172637030643
3087,0.216,0.164,0.131,0.201,0.289,0.49,0.511,5,8,0.077,0.34,0.39,0.192,46341,0.037,1.2697575378418,0.077,0.002503182926566,2.15791631600527E-05
344,0.064,0.108,0.129,0.174,0.526,0.7,0.301,6,6,0.193,0.374,0.298,0.134,46414,0.036,0.684871139526367,0.194,0.03421381479726,0.000689447149567
802,0.092,0.13,0.079,0.269,0.43,0.699,0.301,4,5,0.089,0.372,0.348,0.191,46429,0.037,0.920041427612305,0.131,0.006547631868014,6.46147881711861E-05
103,0.028,0.002,0.058,0.074,0.837,0.911,0.088,4,5,0.244,0.272,0.274,0.21,46498,0.085,0.770293579101562,0.188,0.056131446513829,0.001075315067315
1732,0.061,0.038,0.052,0.183,0.666,0.849,0.151,4,3,0.142,0.369,0.374,0.115,46523,0.051,0.76642219543457,0.161,0.007480171098167,0.000193452700815
2460,0.07,0.138,0.165,0.229,0.397,0.626,0.373,6,6,0.211,0.402,0.26,0.128,46545,0.037,0.90113655090332,0.165,0.00756257385326,0.000193361263294
991,0.084,0.125,0.202,0.235,0.354,0.589,0.411,2,2,0.115,0.325,0.358,0.202,46718,0.057,0.957153244018555,0.206,0.003553234299414,6.4215077700244E-05
1132,0.102,0.08,0.111,0.29,0.417,0.707,0.293,4,5,0.116,0.273,0.246,0.365,46742,0.054,0.814119110107422,0.295,0.014868854563348,0.000492062812888
549,0.095,0.197,0.175,0.229,0.304,0.533,0.467,4,5,0.125,0.3,0.368,0.207,46811,0.027,0.985681381225586,0.111,0.004699750058747,4.27250005340625E-05
2160,0.077,0.103,0.23,0.218,0.372,0.59,0.41,2,2,0.123,0.386,0.315,0.176,46963,0.038,0.930574722290039,0.149,0.007665609096523,0.000234226944616
1869,0.037,0.08,0.041,0.219,0.623,0.842,0.158,6,5,0.124,0.336,0.346,0.194,46994,0.046,0.860981369018555,0.176,0.007213686853641,4.2558624505256E-05
1306,0.094,0.155,0.225,0.185,0.34,0.525,0.474,7,8,0.087,0.281,0.352,0.281,47188,0.043,0.733110580444336,0.163,0.00398406374502,0
1820,0.022,0.014,0.03,0.146,0.788,0.934,0.066,6,6,0.128,0.382,0.27,0.221,47188,0.045,0.759960021972656,0.126,0.006124438416547,0.000105959142155
1809,0.048,0.045,0.015,0.156,0.735,0.891,0.108,6,6,0.118,0.39,0.308,0.183,47207,0.044,0.72036979675293,0.137,0.004427309509183,6.35498972609994E-05
1145,0.035,0.075,0.136,0.23,0.524,0.754,0.246,1,1,0.176,0.373,0.328,0.123,47244,0.049,0.896258926391602,0.192,0.021187875709085,0.000486834307002
2884,0.023,0.019,0.05,0.075,0.833,0.908,0.092,3,2,0.091,0.187,0.197,0.526,47266,0.024,0.767833557128906,0.221,0.009964879617484,0.000275039140185
1159,0.092,0.066,0.145,0.244,0.453,0.697,0.303,5,8,0.128,0.374,0.329,0.168,47429,0.062,1.01064414978027,0.153,0.013978789348289,0.00044276708343
2622,0.002,0.059,0.076,0.158,0.705,0.863,0.137,1,1,0.069,0.212,0.31,0.409,47431,0.027,1.48177810668945,0.074,0.003057072378824,4.21665155699859E-05
467,0.122,0.056,0.141,0.291,0.391,0.682,0.319,5,8,0.149,0.434,0.262,0.156,47546,0.046,0.678256683349609,0.239,0.015290455558827,8.41290539687881E-05
1812,0.001,0.062,0.015,0.118,0.803,0.921,0.078,4,5,0.093,0.327,0.312,0.269,47581,0.049,0.765471038818359,0.173,0.00191252810996,0
1412,0.063,0.09,0.089,0.254,0.503,0.757,0.242,2,2,0.134,0.272,0.363,0.232,47632,0.056,1.09739158630371,0.167,0.00680214981525,0.000293920053745
744,0.057,0.11,0.135,0.197,0.5,0.697,0.302,6,5,0.159,0.407,0.292,0.143,47744,0.031,1.05836822509766,0.078,0.013153485254692,0.00060740616622
261,0.006,0.069,0.062,0.2,0.663,0.863,0.137,4,5,0.097,0.398,0.323,0.182,47839,0.046,0.67751350402832,0.161,0.002299379167625,0
2220,0.014,0.111,0.1,0.205,0.57,0.775,0.225,6,6,0.125,0.512,0.22,0.142,47888,0.047,0.85495231628418,0.104,0.002672903441363,8.35282325425994E-05
2937,0.032,0.084,0.033,0.179,0.672,0.851,0.149,4,3,0.079,0.235,0.338,0.348,47935,0.055,0.752116317749023,0.14,0.00723896943778,0.000354646917701
123,0.059,0.017,0.11,0.306,0.508,0.814,0.186,1,1,0.176,0.35,0.294,0.18,47955,0.042,0.856303558349609,0.224,0.024835783547075,0.000375351892399
720,0.183,0.148,0.125,0.111,0.434,0.545,0.456,4,3,0.104,0.439,0.291,0.166,47972,0.033,0.855528717041016,0.129,0.00758775952639,0.000375218877679
2110,0.094,0.087,0.125,0.237,0.457,0.694,0.306,6,5,0.14,0.32,0.312,0.228,47995,0.03,0.809484481811523,0.173,0.007938326909053,2.08355036983019E-05
2145,0.03,0.027,0.114,0.31,0.519,0.829,0.171,1,1,0.098,0.321,0.305,0.276,48011,0.029,1.22366706848145,0.124,0.003749140821895,2.08285601216388E-05
2113,0.128,0.169,0.138,0.213,0.351,0.564,0.435,5,8,0.126,0.364,0.304,0.206,48111,0.034,0.95312873840332,0.143,0.006277150755544,6.23558022073954E-05
2519,0.031,0.039,0.055,0.194,0.682,0.876,0.125,6,4,0.119,0.311,0.319,0.251,48155,0.027,0.980997467041016,0.105,0.011255321358115,0.000145363928979
1854,0.019,0.011,0.018,0.114,0.839,0.953,0.048,2,2,0.092,0.361,0.292,0.255,48203,0.041,0.842596969604492,0.094,0.003900172188453,0.000394166338195
2283,0.007,0.003,0.02,0.143,0.827,0.97,0.03,1,1,0.099,0.199,0.231,0.471,48479,0.03,1.2492505645752,0.068,0.006270756409992,0.000309412322861
2090,0.182,0.119,0.216,0.283,0.2,0.483,0.517,4,5,0.099,0.425,0.302,0.174,48590,0.035,1.0953938293457,0.091,0.00314879604857,8.23214653220827E-05
2114,0.099,0.121,0.212,0.24,0.327,0.567,0.432,6,5,0.148,0.314,0.287,0.25,48657,0.04,0.836483154296875,0.214,0.00659720081386,2.05520274575087E-05
1724,0.029,0.055,0.091,0.238,0.588,0.826,0.175,4,3,0.063,0.241,0.408,0.289,48905,0.039,1.20591766357422,0.081,0.003537470606277,0
1739,0.088,0.035,0.107,0.172,0.598,0.77,0.23,6,4,0.062,0.299,0.303,0.336,48910,0.025,0.820849914550781,0.09,0.001819668779391,2.04457166223676E-05
622,0.067,0.072,0.061,0.203,0.597,0.8,0.2,2,2,0.098,0.338,0.337,0.226,48913,0.048,0.891174926757813,0.087,0.003986670210374,2.04444626173001E-05
1774,0.011,0.129,0.111,0.209,0.54,0.749,0.251,5,8,0.17,0.275,0.357,0.198,48954,0.041,0.877011184692383,0.187,0.009376149037872,4.0854679903583E-05
1281,0.099,0.121,0.027,0.3,0.454,0.754,0.247,6,6,0.132,0.403,0.306,0.159,48980,0.042,0.86979606628418,0.157,0.005042874642711,0
1087,0.092,0.107,0.054,0.261,0.487,0.748,0.253,1,1,0.147,0.31,0.3,0.242,49024,0.034,1.37279922485352,0.094,0.014339915143603,0.000448759791123
2722,0.003,0.05,0.09,0.072,0.784,0.856,0.143,5,8,0.318,0.238,0.259,0.186,49025,0.034,0.703172836303711,0.208,0.030739418663947,0.000999490056094
2425,0.182,0.086,0.111,0.26,0.361,0.621,0.379,4,6,0.151,0.388,0.282,0.178,49133,0.042,0.827591094970703,0.143,0.011194105794476,4.07058392526408E-05
22,0.089,0.113,0.118,0.22,0.46,0.68,0.32,4,5,0.142,0.327,0.361,0.17,49172,0.031,0.871530380249023,0.181,0.015883022858537,0.000366061986496
1829,0.102,0.005,0.054,0.09,0.749,0.839,0.161,4,5,0.142,0.352,0.332,0.175,49221,0.051,0.723118362426758,0.159,0.003149062392068,0.000101582657809
1152,0.066,0.02,0.179,0.28,0.454,0.734,0.265,4,5,0.187,0.5,0.208,0.106,49348,0.059,0.800618286132812,0.238,0.027984923401151,0.000972683796709
2777,0.042,0.058,0.056,0.134,0.71,0.844,0.156,3,2,0.092,0.382,0.289,0.237,49402,0.023,1.02785461425781,0.096,0.002368325169022,0.00012145257277
702,0.083,0.1,0.168,0.277,0.371,0.648,0.351,1,1,0.094,0.402,0.288,0.216,49458,0.036,1.23836715698242,0.093,0.009260382546807,0.000586356100125
1442,0.015,0.07,0.081,0.242,0.591,0.833,0.166,5,8,0.095,0.204,0.266,0.435,49587,0.056,0.906440505981445,0.311,0.021053905257426,0.000685663581181
1644,0.065,0.113,0.104,0.327,0.391,0.718,0.282,4,5,0.07,0.249,0.334,0.347,49659,0.026,1.02321060180664,0.116,0.00670573309974,2.01373366358565E-05
633,0.035,0.031,0.194,0.246,0.494,0.74,0.26,4,5,0.112,0.362,0.341,0.185,49699,0.05,0.62711669921875,0.186,0.00505040342864,2.01211291977706E-05
2400,0.164,0.093,0.246,0.248,0.249,0.497,0.503,4,3,0.192,0.406,0.239,0.163,49713,0.037,0.901725311279297,0.139,0.017118258805544,0.000201154627562
2143,0.142,0.152,0.156,0.196,0.354,0.55,0.45,2,2,0.175,0.403,0.272,0.151,49853,0.047,0.778334884643555,0.205,0.004593504904419,2.00589733817423E-05
2630,0.054,0.095,0.135,0.238,0.478,0.716,0.284,5,8,0.154,0.336,0.333,0.176,49859,0.034,0.73482292175293,0.184,0.012435066888626,0.000320904951965
2201,0.001,0.012,0.047,0.131,0.81,0.941,0.06,5,8,0.094,0.275,0.39,0.241,49962,0.043,0.780763168334961,0.146,0.007825947720267,0.000180136904047
1904,0.014,0.007,0.068,0.2,0.711,0.911,0.089,4,5,0.225,0.378,0.252,0.144,50010,0.057,0.674827499389648,0.238,0.012437512497501,0.000119976004799
1817,0.026,0.027,0.117,0.097,0.733,0.83,0.17,7,8,0.132,0.376,0.298,0.194,50022,0.049,0.679405288696289,0.181,0.000999560193515,1.99912038702971E-05
3020,0.064,0.1,0.141,0.33,0.365,0.695,0.305,3,2,0.06,0.316,0.336,0.287,50089,0.028,1.25206848144531,0.054,0.00491125796083,3.99289265108108E-05
2956,0.002,0.009,0.049,0.31,0.629,0.939,0.06,4,5,0.048,0.161,0.296,0.495,50104,0.043,0.583496437072754,0.263,0.001796263771356,0
2665,0.006,0.024,0.114,0.217,0.639,0.856,0.144,4,3,0.217,0.294,0.327,0.161,50113,0.032,0.759618377685547,0.134,0.017779817612197,0.00023945882306
1198,0.002,0.042,0.041,0.309,0.605,0.914,0.085,1,1,0.079,0.296,0.277,0.349,50381,0.031,1.16972900390625,0.06,0.007681467219785,0.000496218812648
1178,0.035,0.095,0.142,0.17,0.558,0.728,0.272,6,6,0.121,0.402,0.312,0.165,50484,0.045,0.770654830932617,0.183,0.000673480706759,1.98082560811346E-05
1387,0.029,0.151,0.057,0.328,0.435,0.763,0.237,4,5,0.07,0.274,0.358,0.298,50484,0.029,0.861664581298828,0.11,0.004813406227716,0.000316932097298
2829,0.063,0.085,0.132,0.154,0.566,0.72,0.28,4,5,0.212,0.343,0.318,0.128,50557,0.033,0.548024749755859,0.146,0.009929386632909,0.000118677927883
600,0.112,0.055,0.201,0.221,0.411,0.632,0.368,5,8,0.095,0.3,0.349,0.256,50621,0.04,0.729165496826172,0.168,0.007605539203098,0.000375338298335
656,0.053,0.045,0.129,0.184,0.589,0.773,0.227,4,3,0.101,0.336,0.362,0.2,50643,0.048,0.918410110473633,0.094,0.007464012795451,9.87303279821496E-05
2276,0.004,0.015,0.115,0.152,0.714,0.866,0.134,4,3,0.102,0.484,0.237,0.176,50668,0.049,0.844992523193359,0.125,0.001223652009158,0
3081,0.076,0.069,0.206,0.143,0.506,0.649,0.351,6,6,0.081,0.428,0.3,0.191,50990,0.033,0.962541122436523,0.088,0.007040596195332,0.000294175328496
1018,0.088,0.036,0.142,0.214,0.521,0.735,0.266,4,3,0.11,0.306,0.287,0.298,50991,0.037,1.12746864318848,0.115,0.0049028259889,9.8056519778E-05
617,0.056,0.056,0.105,0.183,0.599,0.782,0.217,1,1,0.069,0.33,0.365,0.236,51054,0.045,1.20116455078125,0.056,0.005366866455126,9.79355192541231E-05
2736,0,0.003,0.072,0.208,0.716,0.924,0.075,1,1,0.134,0.359,0.302,0.205,51070,0.028,1.20081504821777,0.083,0.008106520462111,0.000313295476797
2034,0.216,0.084,0.15,0.28,0.271,0.551,0.45,6,5,0.093,0.486,0.274,0.147,51113,0.037,0.96797492980957,0.121,0.006123686733316,0.000528241347602
2500,0.001,0.01,0.032,0.156,0.802,0.958,0.043,1,1,0.227,0.399,0.241,0.133,51153,0.036,0.894837951660156,0.147,0.007917424197994,0.000293237933259
2677,0.016,0.099,0.052,0.144,0.689,0.833,0.167,6,4,0.198,0.367,0.295,0.14,51353,0.047,0.787208786010742,0.167,0.012832745896053,0.000175257531206
2279,0.004,0.009,0.08,0.08,0.828,0.908,0.093,6,4,0.102,0.438,0.257,0.204,51361,0.047,0.886691360473633,0.124,0.003076264091431,0.000155760207161
3034,0.103,0.102,0.18,0.166,0.449,0.615,0.385,6,5,0.077,0.364,0.329,0.23,51439,0.032,0.879099960327148,0.134,0.006220960749626,0.000272167032796
870,0.055,0.182,0.181,0.245,0.337,0.582,0.418,2,2,0.043,0.304,0.336,0.317,51466,0.025,1.2871842956543,0.073,0.010045466910193,1.94303035013407E-05
1895,0.021,0.037,0.055,0.184,0.703,0.887,0.113,3,2,0.203,0.373,0.298,0.127,51472,0.059,0.710671234130859,0.21,0.011151694124961,0.000213708423998
2177,0.118,0.183,0.162,0.192,0.345,0.537,0.463,4,5,0.093,0.339,0.283,0.286,51527,0.034,1.14818077087402,0.129,0.010984532381082,0.000756884740039
2653,0.006,0.017,0.07,0.155,0.753,0.908,0.093,1,1,0.17,0.309,0.323,0.198,51584,0.031,0.947707824707031,0.122,0.011515198511166,0.000465260545906
35,0.092,0.089,0.11,0.249,0.46,0.709,0.291,6,5,0.175,0.408,0.275,0.142,51626,0.033,0.856116333007813,0.147,0.015399217448573,9.6850424204858E-05
1233,0.046,0.076,0.123,0.274,0.48,0.754,0.245,2,2,0.121,0.332,0.356,0.191,51787,0.043,0.92451530456543,0.148,0.005599860968969,0.000193098654102
1298,0.091,0.05,0.078,0.246,0.536,0.782,0.219,6,4,0.107,0.417,0.34,0.136,52245,0.051,0.879372329711914,0.116,0.005818738635276,0.000516795865633
1204,0.003,0.004,0.042,0.11,0.842,0.952,0.049,2,2,0.091,0.316,0.288,0.304,52276,0.074,0.759671783447266,0.099,0.011171474481598,0.000363455505394
15,0.101,0.152,0.094,0.186,0.466,0.652,0.347,4,5,0.138,0.279,0.349,0.234,52342,0.029,1.10677795410156,0.15,0.013755683772114,9.55255817507929E-05
2185,0.048,0.015,0.158,0.174,0.604,0.778,0.221,1,1,0.096,0.343,0.382,0.178,52354,0.045,1.07960571289063,0.086,0.0014898575085,0
2625,0.059,0.149,0.167,0.154,0.472,0.626,0.375,4,3,0.115,0.275,0.354,0.256,52600,0.03,0.902332763671875,0.125,0.006615969581749,0.000114068441065
2809,0.053,0.068,0.013,0.213,0.653,0.866,0.134,1,1,0.148,0.302,0.303,0.247,52605,0.026,1.04273513793945,0.092,0.017983081456135,0.000228115198175
1556,0.208,0.103,0.16,0.175,0.354,0.529,0.471,5,8,0.086,0.276,0.379,0.259,52607,0.041,0.969411773681641,0.146,0.003402589009067,1.9008877145627E-05
2529,0.123,0.063,0.148,0.192,0.475,0.667,0.334,6,5,0.207,0.315,0.31,0.169,52646,0.038,0.727249984741211,0.165,0.0148729248186,7.5979181704213E-05
1725,0.021,0.046,0.19,0.364,0.379,0.743,0.257,5,8,0.148,0.296,0.374,0.182,52778,0.03,1.31641586303711,0.11,0.008848383796279,3.78945772859904E-05
2896,0.029,0.066,0.129,0.205,0.571,0.776,0.224,3,2,0.159,0.264,0.217,0.36,53016,0.032,0.630160446166992,0.249,0.019711030632262,0.000547004677833
1146,0.093,0.048,0.027,0.165,0.667,0.832,0.168,1,1,0.105,0.348,0.305,0.242,53100,0.043,1.40054397583008,0.111,0.025235404896422,0.000941619585687
2471,0.074,0.142,0.105,0.274,0.405,0.679,0.321,2,2,0.118,0.371,0.316,0.195,53382,0.04,0.90211784362793,0.146,0.006500318459406,1.87329062230714E-05
1818,0.078,0.015,0.06,0.118,0.729,0.847,0.153,4,5,0.126,0.357,0.339,0.178,53383,0.05,0.694924926757812,0.164,0.005282580596819,0.000374651106157
1151,0.069,0.11,0.096,0.178,0.548,0.726,0.275,2,2,0.191,0.42,0.244,0.144,53431,0.051,0.924454116821289,0.187,0.027474686979469,0.000786060526661
2018,0.068,0.035,0.268,0.19,0.438,0.628,0.371,4,3,0.114,0.428,0.248,0.211,53484,0.042,0.895237121582031,0.126,0.002374541919079,5.60915413955576E-05
589,0.025,0.006,0.065,0.244,0.66,0.904,0.096,2,2,0.138,0.352,0.277,0.232,53544,0.056,1.04643699645996,0.089,0.013577618407291,0.000429553264605
2876,0.123,0.099,0.144,0.266,0.368,0.634,0.366,2,2,0.15,0.331,0.294,0.225,53740,0.033,0.685057067871094,0.123,0.00320059545962,7.44324525493115E-05
2452,0.077,0.087,0.155,0.298,0.384,0.682,0.319,4,5,0.152,0.426,0.263,0.158,53794,0.038,0.88918228149414,0.145,0.00877421273748,0.000371788675317
2420,0.054,0.076,0.079,0.336,0.455,0.791,0.209,1,1,0.169,0.412,0.264,0.154,53948,0.03,1.05493606567383,0.101,0.010751093645733,1.85363683547119E-05
94,0.073,0.014,0.03,0.336,0.547,0.883,0.117,4,3,0.147,0.286,0.382,0.185,54018,0.055,0.741290054321289,0.211,0.015217149838943,0.000536858084342
1425,0.019,0.059,0.161,0.2,0.56,0.76,0.239,4,3,0.105,0.188,0.267,0.439,54019,0.045,1.17649360656738,0.175,0.015938836335364,0.000166608045317
1522,0.168,0.107,0.026,0.189,0.511,0.7,0.301,4,3,0.08,0.303,0.333,0.284,54062,0.037,1.01779518127441,0.114,0.008564241056565,3.69945617994155E-05
2451,0.041,0.06,0.107,0.219,0.573,0.792,0.208,2,2,0.143,0.338,0.256,0.263,54068,0.034,1.16377326965332,0.097,0.011892431752608,5.54856846933491E-05
1038,0.022,0.036,0.104,0.21,0.628,0.838,0.162,2,2,0.133,0.303,0.269,0.295,54115,0.036,1.19666641235352,0.11,0.005137207798208,0
962,0.126,0.133,0.175,0.209,0.357,0.566,0.434,5,8,0.092,0.31,0.335,0.262,54224,0.03,0.91476432800293,0.123,0.006362496311596,9.22100914724107E-05
2691,0.038,0.04,0.101,0.331,0.491,0.822,0.179,3,2,0.199,0.315,0.341,0.145,54406,0.036,0.8749609375,0.154,0.006102268132191,3.67606513987428E-05
235,0.008,0.043,0.084,0.212,0.653,0.865,0.135,4,5,0.096,0.284,0.42,0.2,54478,0.045,0.804856796264648,0.113,0.002588200741584,3.67120672565072E-05
